,X.当周毛利,Y.次周毛利,Z.季度毛利,M．次周为当周倍数,N．季度为次周倍数,添加时间
ltc_usd,0.00866018,0.01821652,0.11123614,2.10348028,6.10633135,2018-01-03 23:59:55
etc_usd,-0.00028073,0.00932655,0.11176269,34.22222222,11.98327759,2018-01-03 23:59:55
bch_usd,0.0083173,0.00860515,0.11300104,1.03460931,13.13178573,2018-01-03 23:59:55
eth_usd,-0.00109806,-0.00111172,0.0544867,1.01243523,50.01125896,2018-01-03 23:59:55
btc_usd,0.00811521,0.00980022,0.07957168,1.20763645,8.11937576,2018-01-03 23:59:55
ltc_usd,0.00842194,0.01915137,0.11145103,2.27398568,5.81947943,2018-01-03 23:59:45
etc_usd,-0.00028073,0.00932655,0.11301039,34.22222222,12.11705686,2018-01-03 23:59:45
bch_usd,0.00684131,0.00860515,0.11196669,1.25782221,13.01158457,2018-01-03 23:59:45
eth_usd,-0.00110147,-0.00111513,0.0544831,1.01239669,49.85816327,2018-01-03 23:59:45
btc_usd,0.00793419,0.00910217,0.07919028,1.14720855,8.70015276,2018-01-03 23:59:45
ltc_usd,0.00748278,0.01781078,0.10967376,2.38023631,6.15771661,2018-01-03 23:59:36
etc_usd,-0.00106054,0.00932655,0.11301039,9.79411765,12.11705686,2018-01-03 23:59:36
bch_usd,0.00537074,0.00860515,0.11196669,1.60223022,13.01158457,2018-01-03 23:59:36
eth_usd,-0.00042808,0.00046679,0.05506296,2.09042553,117.96097561,2018-01-03 23:59:36
btc_usd,0.00675779,0.00832608,0.07766488,1.23207288,9.32790014,2018-01-03 23:59:36
ltc_usd,0.00628132,0.01783927,0.10906512,2.84005118,6.11376436,2018-01-03 23:59:25
etc_usd,-0.0053963,0.00932655,0.11301039,2.7283237,12.11705686,2018-01-03 23:59:25
bch_usd,0.00537074,0.00860515,0.11196669,1.60223022,13.01158457,2018-01-03 23:59:25
eth_usd,-0.00168259,-0.00028441,0.0539033,0.16903313,190.524,2018-01-03 23:59:25
btc_usd,0.00691534,0.00832608,0.07766886,1.20400153,9.3283772,2018-01-03 23:59:25
ltc_usd,0.00844499,0.01686988,0.10944713,1.99761905,6.48772348,2018-01-03 23:59:15
etc_usd,-0.00109174,0.00932655,0.11301039,9.54285714,12.11705686,2018-01-03 23:59:15
bch_usd,0.00537074,0.00860515,0.11034813,1.60223022,12.82349243,2018-01-03 23:59:15
eth_usd,-0.00165984,-0.00028441,0.0539033,0.17135024,190.524,2018-01-03 23:59:15
btc_usd,0.00636588,0.00823142,0.07653947,1.29305324,9.29845585,2018-01-03 23:59:15
ltc_usd,0.00858695,0.01619656,0.10917296,1.88618267,6.74050161,2018-01-03 23:59:06
etc_usd,-0.00296329,0.00932655,0.11301039,4.14736842,12.11705686,2018-01-03 23:59:06
bch_usd,0.00537074,0.00860515,0.11034813,1.60223022,12.82349243,2018-01-03 23:59:06
eth_usd,-0.00101821,-0.00027873,0.05390929,0.27374302,194.4122449,2018-01-03 23:59:06
btc_usd,0.00710003,0.00787803,0.07685748,1.10957754,9.75592537,2018-01-03 23:59:06
ltc_usd,0.0076506,0.01629875,0.10924025,2.13038906,6.7023692,2018-01-03 23:58:59
etc_usd,-0.00202713,0.00913769,0.11280212,5.50769231,12.3447099,2018-01-03 23:58:59
bch_usd,0.00537074,0.00860515,0.11034813,1.60223022,12.82349243,2018-01-03 23:58:59
eth_usd,-0.00111253,-0.00037312,0.05380979,0.33537832,145.21646341,2018-01-03 23:58:59
btc_usd,0.00747158,0.00872347,0.07821318,1.16755319,8.96583144,2018-01-03 23:58:59
ltc_usd,0.00532163,0.01629473,0.10670212,3.06198035,6.54825969,2018-01-03 23:58:45
etc_usd,0.00109293,0.01042968,0.11422683,9.54285714,10.95209581,2018-01-03 23:58:45
bch_usd,0.00540958,0.00864413,0.11039104,1.59792857,12.77064056,2018-01-03 23:58:45
eth_usd,-0.00104662,-0.00030716,0.05240836,0.29347826,171.62222222,2018-01-03 23:58:45
btc_usd,0.00719831,0.00876423,0.07712404,1.21753934,8.79986396,2018-01-03 23:58:45
ltc_usd,0.00494562,0.01589835,0.10592469,3.21463415,6.66262013,2018-01-03 23:58:35
etc_usd,0.00109293,0.01042968,0.11422683,9.54285714,10.95209581,2018-01-03 23:58:35
bch_usd,0.00540958,0.00864413,0.11039104,1.59792857,12.77064056,2018-01-03 23:58:35
eth_usd,-0.00130566,-0.00056639,0.05213546,0.43379791,93.04819277,2018-01-03 23:58:35
btc_usd,0.00592253,0.00785012,0.07680344,1.32546695,9.78373133,2018-01-03 23:58:35
ltc_usd,0.00394597,0.0163068,0.10601831,4.13251784,6.50148002,2018-01-03 23:58:29
etc_usd,0.00109293,0.01042968,0.11422683,9.54285714,10.95209581,2018-01-03 23:58:29
bch_usd,0.00540958,0.00864413,0.11039104,1.59792857,12.77064056,2018-01-03 23:58:29
eth_usd,-0.00121478,-0.00047545,0.0522312,0.39138577,110.85645933,2018-01-03 23:58:29
btc_usd,0.00526874,0.00650213,0.07623841,1.23409605,11.72514262,2018-01-03 23:58:29
ltc_usd,0.00382668,0.01493252,0.10495014,3.9022082,7.02829426,2018-01-03 23:58:15
etc_usd,0.00156133,0.01042968,0.11422683,6.68,10.95209581,2018-01-03 23:58:15
bch_usd,0.00540958,0.00864413,0.11039104,1.59792857,12.77064056,2018-01-03 23:58:15
eth_usd,-0.00077433,0.00065135,0.053414,1.84117647,82.00524476,2018-01-03 23:58:15
btc_usd,0.00522828,0.00700241,0.07469702,1.33933325,10.66732917,2018-01-03 23:58:15
ltc_usd,0.00400848,0.01511633,0.10482829,3.77108434,6.93477103,2018-01-03 23:58:09
etc_usd,0.00146765,0.01002373,0.11422683,6.82978723,11.39563863,2018-01-03 23:58:09
bch_usd,0.00540958,0.0090085,0.11039104,1.66528571,12.25409625,2018-01-03 23:58:09
eth_usd,-7.971e-05,0.00064907,0.0534116,9.14285714,82.28947368,2018-01-03 23:58:09
btc_usd,0.00518123,0.00700241,0.07469635,1.35149655,10.66723453,2018-01-03 23:58:09
ltc_usd,0.00216033,0.0129821,0.10339417,6.00931099,7.96436319,2018-01-03 23:57:55
etc_usd,0.00146765,0.01002373,0.11422683,6.82978723,11.39563863,2018-01-03 23:57:55
bch_usd,0.00544474,0.0090085,0.11039104,1.65453126,12.25409625,2018-01-03 23:57:55
eth_usd,-0.00076864,0.00065477,0.05346087,1.85185185,81.64869565,2018-01-03 23:57:55
btc_usd,0.00518123,0.00635691,0.07458965,1.22691225,11.73363219,2018-01-03 23:57:55
ltc_usd,0.00155324,0.01316631,0.10352778,8.47668394,7.86308068,2018-01-03 23:57:45
etc_usd,0.00146765,0.01002373,0.11422683,6.82978723,11.39563863,2018-01-03 23:57:45
bch_usd,0.00544474,0.0090085,0.11039104,1.65453126,12.25409625,2018-01-03 23:57:45
eth_usd,-0.00188022,-0.0004584,0.05228896,0.24379915,115.06947891,2018-01-03 23:57:45
btc_usd,0.00380254,0.00612753,0.07381532,1.61143056,12.04649654,2018-01-03 23:57:44
ltc_usd,0.00015693,0.01043004,0.10124621,66.46153846,9.70717593,2018-01-03 23:57:36
etc_usd,0.00290798,0.01253869,0.11547481,4.31182796,9.20947631,2018-01-03 23:57:36
bch_usd,0.0036608,0.00721824,0.10842089,1.97176272,15.02041253,2018-01-03 23:57:36
eth_usd,-0.00211517,-0.00069369,0.05204126,0.32795699,76.02131148,2018-01-03 23:57:36
btc_usd,0.00367069,0.00612753,0.07308582,1.66931408,11.92744377,2018-01-03 23:57:36
ltc_usd,0.00035008,0.01043004,0.10124621,29.79310345,9.70717593,2018-01-03 23:57:25
etc_usd,0.00290798,0.01253869,0.11547481,4.31182796,9.20947631,2018-01-03 23:57:25
bch_usd,0.0036608,0.00721824,0.10842089,1.97176272,15.02041253,2018-01-03 23:57:25
eth_usd,-0.00211858,0.00072439,0.05203767,1.34192163,71.83673469,2018-01-03 23:57:25
btc_usd,0.00482538,0.00602941,0.07382182,1.24951963,12.24362917,2018-01-03 23:57:25
ltc_usd,0.00036633,0.01083679,0.09969285,29.58241758,9.19947994,2018-01-03 23:57:15
etc_usd,0.00290798,0.01253869,0.11547481,4.31182796,9.20947631,2018-01-03 23:57:15
bch_usd,0.0036608,0.00721824,0.10863458,1.97176272,15.05001603,2018-01-03 23:57:15
eth_usd,-0.00135098,0.00072439,0.05203767,1.53619529,71.83673469,2018-01-03 23:57:15
btc_usd,0.00459358,0.00470948,0.07323239,1.02523068,15.54999297,2018-01-03 23:57:15
ltc_usd,0.00040241,0.01048692,0.09930785,26.06,9.46968534,2018-01-03 23:57:06
etc_usd,0.00290798,0.01516525,0.11547481,5.21505376,7.61443299,2018-01-03 23:57:06
bch_usd,0.0036608,0.00721824,0.10863458,1.97176272,15.05001603,2018-01-03 23:57:06
eth_usd,-0.00135098,0.00072439,0.052115,1.53619529,71.94348509,2018-01-03 23:57:06
btc_usd,0.00406168,0.00468819,0.07358515,1.15424751,15.695861,2018-01-03 23:57:06
ltc_usd,0.00133187,0.01173734,0.09920611,8.81268882,8.45217689,2018-01-03 23:56:55
etc_usd,0.00290798,0.01516525,0.11547481,5.21505376,7.61443299,2018-01-03 23:56:55
bch_usd,0.0036608,0.00721824,0.10863458,1.97176272,15.05001603,2018-01-03 23:56:55
eth_usd,-0.00039043,0.00168693,0.05428233,5.32069971,32.17813765,2018-01-03 23:56:55
btc_usd,0.00287887,0.00395373,0.07283745,1.37336094,18.42244556,2018-01-03 23:56:55
ltc_usd,0.00146485,0.01187171,0.09944062,8.1043956,8.37627119,2018-01-03 23:56:45
etc_usd,0.00165723,0.01516525,0.11547481,9.1509434,7.61443299,2018-01-03 23:56:45
bch_usd,0.00366042,0.00721824,0.10863458,1.9719705,15.05001603,2018-01-03 23:56:45
eth_usd,-0.00058951,0.00148744,0.05407236,3.52316602,36.35271614,2018-01-03 23:56:45
btc_usd,0.00330923,0.00411865,0.07168292,1.24459568,17.40447089,2018-01-03 23:56:45
ltc_usd,0.00067635,0.01226685,0.1018507,18.13690476,8.30292091,2018-01-03 23:56:35
etc_usd,0.0027829,0.01516525,0.11547481,5.4494382,7.61443299,2018-01-03 23:56:35
bch_usd,0.0036257,0.00367623,0.10863458,1.01393617,29.55051936,2018-01-03 23:56:35
eth_usd,-0.00084192,0.001206,0.05377614,2.43243243,44.59056604,2018-01-03 23:56:35
btc_usd,0.0033132,0.00561562,0.07427943,1.69492203,13.22729417,2018-01-03 23:56:35
ltc_usd,2.414e-05,0.01160709,0.10113255,480.83333334,8.71299827,2018-01-03 23:56:25
etc_usd,0.00037489,0.01427723,0.11343685,38.08333333,7.9452954,2018-01-03 23:56:25
bch_usd,0.00657564,0.00721669,0.10817481,1.09748944,14.98952432,2018-01-03 23:56:25
eth_usd,-0.00098741,0.00106021,0.0536227,2.07373272,50.57725322,2018-01-03 23:56:25
btc_usd,0.00452848,0.0057222,0.07429989,1.26360445,12.98448715,2018-01-03 23:56:25
ltc_usd,0.00043469,0.01202239,0.0996446,27.65740741,8.28824908,2018-01-03 23:56:15
etc_usd,0.00037489,0.01427723,0.11343685,38.08333333,7.9452954,2018-01-03 23:56:15
bch_usd,0.00368954,0.00632394,0.10719257,1.71401713,16.95027422,2018-01-03 23:56:15
eth_usd,-0.00074852,0.00106021,0.0536227,2.41641337,50.57725322,2018-01-03 23:56:15
btc_usd,0.00494055,0.00613411,0.07473988,1.24158283,12.18431288,2018-01-03 23:56:15
ltc_usd,0.00043066,0.01202239,0.0996446,27.91588785,8.28824908,2018-01-03 23:56:06
etc_usd,0.00037489,0.01427723,0.11343685,38.08333333,7.9452954,2018-01-03 23:56:06
bch_usd,0.00368954,0.00509384,0.10719257,1.38061416,21.04357694,2018-01-03 23:56:06
eth_usd,-0.00048928,0.00131992,0.05389604,3.69767442,40.83275862,2018-01-03 23:56:06
btc_usd,0.00514136,0.00604795,0.07473988,1.17633411,12.35787859,2018-01-03 23:56:06
ltc_usd,2.414e-05,0.01160709,0.09919334,480.83333334,8.54592721,2018-01-03 23:55:59
etc_usd,-0.00428005,0.01427723,0.11343685,4.33576642,7.9452954,2018-01-03 23:55:59
bch_usd,0.00368954,0.00509384,0.10719257,1.38061416,21.04357694,2018-01-03 23:55:59
eth_usd,-0.00097261,0.00104883,0.05361071,2.07836257,51.11496746,2018-01-03 23:55:59
btc_usd,0.00452417,0.00457451,0.07411289,1.01112738,16.20127425,2018-01-03 23:55:59
ltc_usd,0.00165424,0.01202239,0.0996446,7.2676399,8.28824908,2018-01-03 23:55:45
etc_usd,-0.00428005,0.01427723,0.11349933,4.33576642,7.94967177,2018-01-03 23:55:45
bch_usd,0.00368954,0.00509384,0.10719257,1.38061416,21.04357694,2018-01-03 23:55:45
eth_usd,-8.873e-05,0.00103744,0.05378074,12.69230769,51.83991228,2018-01-03 23:55:45
btc_usd,0.00450886,0.00455921,0.07409652,1.01116498,16.25207032,2018-01-03 23:55:45
ltc_usd,0.00119482,0.01153384,0.09909765,9.65319865,8.59190792,2018-01-03 23:55:36
etc_usd,0.00109344,0.01427723,0.11349933,13.05714286,7.94967177,2018-01-03 23:55:36
bch_usd,0.00368954,0.00509384,0.10719257,1.38061416,21.04357694,2018-01-03 23:55:36
eth_usd,-0.0004037,0.00072211,0.0534488,2.78873239,74.01732283,2018-01-03 23:55:36
btc_usd,0.0032412,0.00460312,0.07357248,1.42019211,15.98316305,2018-01-03 23:55:35
ltc_usd,0.00119482,0.01153384,0.10248096,9.65319865,8.8852459,2018-01-03 23:55:25
etc_usd,0.0010622,0.01427723,0.11349933,13.44117647,7.94967177,2018-01-03 23:55:25
bch_usd,0.00368954,0.00509384,0.10719257,1.38061416,21.04357694,2018-01-03 23:55:25
