,X.当周毛利,Y.次周毛利,Z.季度毛利,M．次周为当周倍数,N．季度为次周倍数,添加时间
etc_usd,0.05910977529698025,0.0629025332760842,0.08712609131243743,1.0641646489104097,1.3850967007963593,2017-12-09 14:47:30
ltc_usd,0.0058333166476449705,0.013515407564623771,0.021884948841679464,2.316933638443958,1.6192592592592434,2017-12-09 14:47:30
btc_usd,0.029561258031648885,0.03352416388641832,0.03709479255268877,1.134057415639303,1.1065091042499353,2017-12-09 14:46:31
bch_usd,0.04807396870554781,0.06950853485064012,0.1035248933143671,1.4458663747188971,1.4893839085634777,2017-12-09 14:46:31
eth_usd,0.04722123076277063,0.04585861554935011,0.06630834155661458,0.9711440131608173,1.4459298599029398,2017-12-09 14:46:31
etc_usd,0.05993273221697448,0.0629025332760842,0.0870545298411336,1.049552238805969,1.383959044368601,2017-12-09 14:46:31
ltc_usd,0.005486164744733735,0.011038909158699317,0.01586593517803414,2.0121359223300317,1.437273823884205,2017-12-09 14:46:31
btc_usd,0.0284077407257044,0.033807238136678075,0.03593427363194701,1.1900713422834082,1.0629165709032373,2017-12-09 14:45:31
bch_usd,0.04582013213042546,0.0650912836541877,0.10219222845776788,1.420582626625946,1.5699833022296412,2017-12-09 14:45:31
eth_usd,0.0492413325956671,0.047876088881783296,0.07096742978671489,0.972274436090222,1.482314688694585,2017-12-09 14:45:31
etc_usd,0.060084454623532846,0.06305468079015175,0.08735327798454051,1.0494341870160802,1.3853575482406353,2017-12-09 14:45:30
ltc_usd,0.0037153434362267035,0.01872320025567964,0.017557993980877207,5.03942652329737,0.937766714082494,2017-12-09 14:45:30
btc_usd,0.027764355202105184,0.032804128072718486,0.03432427519708536,1.181519535891515,1.0463401167376585,2017-12-09 14:44:31
bch_usd,0.0468082688072744,0.0650912836541877,0.10341407970448246,1.3905936987798184,1.5887546519115119,2017-12-09 14:44:31
eth_usd,0.047780996767015305,0.04574883486585213,0.06879539824495118,0.9574692442882221,1.5037628487518373,2017-12-09 14:44:31
etc_usd,0.05904666475808762,0.06080017177211583,0.09003721729172631,1.0296969696969722,1.4808711006474355,2017-12-09 14:44:31
ltc_usd,0.005971719216020466,0.018727364720920292,0.019399765658287382,3.1360089186176014,1.0359047280483598,2017-12-09 14:44:30
btc_usd,0.028476666836685594,0.03118642448221176,0.03443981232491011,1.0951571214800768,1.1043206426101855,2017-12-09 14:43:31
bch_usd,0.04518466009782385,0.06282625646841988,0.10106755511448218,1.3904333092780237,1.6086833880558296,2017-12-09 14:43:31
eth_usd,0.048130135837665566,0.05253228240818375,0.06867348650008376,1.0914634146341462,1.3072625698324016,2017-12-09 14:43:31
etc_usd,0.05650323641955435,0.06007939062332368,0.0885813396273647,1.0632911392405076,1.4744047619047613,2017-12-09 14:43:31
ltc_usd,0.014320367264295308,0.021610857551437768,0.025573516341790947,1.5090993933737786,1.1833642547928203,2017-12-09 14:43:31
btc_usd,0.032238937749494934,0.035897495648504085,0.03873656764869038,1.1134825820700767,1.0790883026488953,2017-12-09 14:42:31
bch_usd,0.04488838494791314,0.06252498051165767,0.10197647225568707,1.392898866470901,1.630971675979551,2017-12-09 14:42:31
eth_usd,0.04501510763799477,0.053451514218768814,0.06529054196950002,1.187412782584426,1.2214909703451222,2017-12-09 14:42:31
etc_usd,0.06392955578623316,0.061065969860758074,0.08909331710634638,0.9552071668533048,1.4589683470105517,2017-12-09 14:42:31
ltc_usd,0.00994290674768794,0.017395078628426486,0.020199659443758122,1.7494963062457993,1.1612284069097842,2017-12-09 14:42:31
btc_usd,0.03121531012625911,0.03967309329745561,0.03977071791592768,1.2709498363779381,1.0024607261586616,2017-12-09 14:41:31
bch_usd,0.043918890225776774,0.0611147285724396,0.10057258121593882,1.3915362673843312,1.6456357340559833,2017-12-09 14:41:31
eth_usd,0.045354561642400704,0.05393945742117934,0.06827485073845185,1.1892840646651264,1.2657682150069927,2017-12-09 14:41:31
etc_usd,0.06032972141758752,0.06322640632264065,0.0864356471051031,1.0480142264374632,1.3670814479637994,2017-12-09 14:41:31
ltc_usd,0.015233041288141624,0.026041631592061742,0.025987756998646416,1.709549071618037,0.9979312128264748,2017-12-09 14:41:31
btc_usd,0.03576122750516997,0.03846895949797524,0.042582355325400556,1.0757169756662806,1.1069276601474447,2017-12-09 14:40:31
bch_usd,0.043106789250353605,0.06028925035360677,0.09844130127298434,1.3986022016963886,1.6328168072352742,2017-12-09 14:40:31
eth_usd,0.04574231987140931,0.04375561903125291,0.06093597081142477,0.9565675539469488,1.3926433258297777,2017-12-09 14:40:31
etc_usd,0.0571961009174311,0.06547448394495414,0.09023795871559637,1.1447368421052653,1.3782156540777233,2017-12-09 14:40:31
ltc_usd,0.014501543147481977,0.026691734389951538,0.0258561436137954,1.8406133828996154,0.9686947740469535,2017-12-09 14:40:31
btc_usd,0.03238297605104834,0.03512935904134262,0.03925929234994441,1.0848094685913023,1.117563582749728,2017-12-09 14:39:31
bch_usd,0.045250513783573254,0.06246828715186736,0.10069874565941461,1.3804989585454048,1.6119978672475002,2017-12-09 14:39:31
eth_usd,0.045194325526735524,0.050421808108788824,0.06238982624024181,1.1156667904903435,1.2373579722811823,2017-12-09 14:39:31
etc_usd,0.05845040137614688,0.06576118119266061,0.08909116972477071,1.1250766400980987,1.354768392370572,2017-12-09 14:39:31
ltc_usd,0.009675754997018116,0.020470520440367457,0.02150242228908006,2.1156509695291046,1.050409165302789,2017-12-09 14:39:31
btc_usd,0.03150172602869428,0.03499204593577465,0.03904787289580458,1.1107977354606258,1.1159071112181924,2017-12-09 14:38:31
bch_usd,0.04454358756462007,0.0617158841441825,0.10119679909354873,1.3855166931637537,1.6397204787203523,2017-12-09 14:38:31
eth_usd,0.04738800479303751,0.052227290882717714,0.06422249784523526,1.10212048620353,1.229673160521654,2017-12-09 14:38:31
etc_usd,0.06504710681153658,0.07349384543190274,0.09674042522470483,1.1298557158712563,1.3163064833005873,2017-12-09 14:38:31
ltc_usd,0.006694268200881925,0.015586353371330297,0.01959888160017198,2.3283132530120167,1.257438551099603,2017-12-09 14:38:31
btc_usd,0.030609626333804707,0.03648400471246327,0.03685402898761092,1.1919127765428161,1.0101420959147407,2017-12-09 14:37:31
bch_usd,0.044183839671411373,0.0617158841441825,0.10119679909354873,1.3967976663674846,1.6397204787203523,2017-12-09 14:37:31
eth_usd,0.05167305295523139,0.05554911185951705,0.06749783316075941,1.075011223115534,1.2151019323488108,2017-12-09 14:37:31
etc_usd,0.06771829765729342,0.07349384543190274,0.09674042522470483,1.0852878464818774,1.3163064833005873,2017-12-09 14:37:31
ltc_usd,0.00529765706410279,0.015852633701973096,0.017378735419677938,2.9923857868021315,1.096268023748943,2017-12-09 14:37:31
btc_usd,0.033303315733677286,0.0377105827609876,0.0385150890341901,1.132337184157719,1.0213337003647363,2017-12-09 14:36:31
bch_usd,0.041693245446168925,0.06261889574030755,0.10010064497838256,1.50189545261369,1.5985693103487315,2017-12-09 14:36:31
eth_usd,0.04820459883923034,0.054455059671150385,0.06513161359638486,1.1296652390525286,1.1960617432008946,2017-12-09 14:36:30
etc_usd,0.06376321657196282,0.06951737035172267,0.09113141048694517,1.0902425267907516,1.3109156751163977,2017-12-09 14:36:30
ltc_usd,0.0056348660708267495,0.01847508122025876,0.01975573259999197,3.278708133971335,1.0693177672382257,2017-12-09 14:36:30
btc_usd,0.032369679478230884,0.03253005398842301,0.03886322391722863,1.004954467043765,1.194686732799752,2017-12-09 14:35:31
bch_usd,0.04110992983202211,0.06302005811893108,0.0997703593450987,1.5329643805386,1.5831524489681155,2017-12-09 14:35:31
eth_usd,0.04946772032369373,0.05619058672096733,0.06628543695466393,1.135904107836025,1.1796537609373234,2017-12-09 14:35:31
etc_usd,0.06376321657196282,0.06951737035172267,0.09224627778177363,1.0902425267907516,1.3269529229177428,2017-12-09 14:35:31
ltc_usd,0.0056116571567155216,0.01790610410870297,0.01620172324357827,3.1908763505401554,0.9048156508653207,2017-12-09 14:35:30
btc_usd,0.03035356211493112,0.03325878710428154,0.036660121144115765,1.0957128187574834,1.1022687336483283,2017-12-09 14:34:31
bch_usd,0.04321616247692095,0.06505823036500491,0.09936017611134762,1.5054143319585223,1.527249904491621,2017-12-09 14:34:31
eth_usd,0.050537780341329386,0.06192744206561951,0.07194720591728032,1.225369251426655,1.1617984453652015,2017-12-09 14:34:31
etc_usd,0.06403108025468551,0.06978668297420776,0.09266520378430876,1.0898876404494375,1.3278350515463904,2017-12-09 14:34:31
ltc_usd,0.00641116201470604,0.022603887061293015,0.018150383122431002,3.525708289611744,0.8029761904761854,2017-12-09 14:34:31
btc_usd,0.03167987798342664,0.035659837228955826,0.03744032821834642,1.1256305105597726,1.0499298686631366,2017-12-09 14:33:31
bch_usd,0.041884397163120646,0.06369858156028374,0.09862340425531912,1.520818869905344,1.5482825808606564,2017-12-09 14:33:31
eth_usd,0.046938283204042586,0.059657876583336655,0.06639750475053874,1.2709854837255443,1.1129713049338494,2017-12-09 14:33:31
etc_usd,0.05546007876834946,0.05957751521661292,0.08750447547440032,1.0742414460942533,1.4687500000000016,2017-12-09 14:33:31
ltc_usd,0.008164497517777924,0.019770562189722174,0.0197236012344022,2.4215283483977337,0.9976247030878875,2017-12-09 14:33:31
btc_usd,0.03267677131780666,0.03242542153048,0.03625282281398734,0.992307998091914,1.1180370555833659,2017-12-09 14:32:31
bch_usd,0.04220926926357693,0.06611814046061992,0.10013008245663912,1.5664365106096338,1.514411654034293,2017-12-09 14:32:31
eth_usd,0.050228795294567474,0.06333223624839412,0.07392582998014641,1.2608750792644208,1.1672701669684196,2017-12-09 14:32:31
etc_usd,0.05135530873897354,0.05689082532766676,0.08331845291239603,1.1077885952712094,1.4645323289391123,2017-12-09 14:32:30
ltc_usd,0.0073352258618721855,0.02013328232901812,0.017375022649942506,2.744739249771303,0.8629999999999934,2017-12-09 14:32:30
btc_usd,0.029582909989190442,0.031147525019233013,0.034488400099979444,1.0528891522373653,1.1072597286199626,2017-12-09 14:31:31
bch_usd,0.044526690391458956,0.0674839857651246,0.10153950177935944,1.5155850383631764,1.5046458893634966,2017-12-09 14:31:31
eth_usd,0.052366394686826245,0.06461399130061363,0.07190812495482368,1.2338827541409585,1.1128878360148722,2017-12-09 14:31:31
etc_usd,0.06174975667784155,0.06679643848455363,0.0922461338812588,1.0817279626386456,1.3810037776578505,2017-12-09 14:31:31
ltc_usd,0.017680731859149645,0.025793704495628678,0.030814409830297373,1.4588595484117717,1.1946484784889881,2017-12-09 14:31:31
btc_usd,0.029968776160689714,0.03463870300175231,0.03571567847504964,1.1558264113296752,1.0310916801140864,2017-12-09 14:30:31
bch_usd,0.04483914590747329,0.07026975088967968,0.1016576512455516,1.5671518595533263,1.4466772680772626,2017-12-09 14:30:31
eth_usd,0.053490750367285234,0.06469321325075539,0.07146486712888245,1.2094280376803528,1.10467332719863,2017-12-09 14:30:31
etc_usd,0.0564867885079845,0.06679643848455363,0.08802854979993513,1.1825143586470994,1.317862924986507,2017-12-09 14:30:31
ltc_usd,0.012229773965159785,0.02317717648805706,0.02387235679623112,1.895143487858751,1.029994175888175,2017-12-09 14:30:31
btc_usd,0.025476096629982736,0.029016352207781537,0.03059491333796638,1.1389638149524164,1.054402466543038,2017-12-09 14:29:31
bch_usd,0.04454176746833638,0.06996513448128638,0.10155115981215301,1.5707758909886733,1.4514537928790083,2017-12-09 14:29:31
eth_usd,0.05196494300262677,0.06422936661084533,0.07102357251545,1.2360134140356624,1.1057803659464618,2017-12-09 14:29:31
etc_usd,0.06300724637681143,0.07224637681159418,0.09507246376811596,1.1466359976998302,1.3159478435305922,2017-12-09 14:29:31
ltc_usd,0.011845609303893445,0.02522838361705726,0.020744985673352367,2.1297666476949506,0.8222875467664285,2017-12-09 14:29:31
btc_usd,0.025911644859377247,0.030661238806008795,0.0315989824704106,1.1832995926120338,1.03058401098321,2017-12-09 14:28:31
bch_usd,0.044542479009534564,0.06996513448128638,0.10155329443574779,1.570750798722046,1.4514843026980861,2017-12-09 14:28:31
eth_usd,0.0534032081468645,0.07077057178999291,0.07320910356850541,1.3252119909232103,1.0344568613314116,2017-12-09 14:28:30
etc_usd,0.06775362318840572,0.08152173913043481,0.09550724637681163,1.2032085561497343,1.1715555555555555,2017-12-09 14:28:30
ltc_usd,0.01146279334453415,0.029754484851769458,0.02598775134139064,2.5957446808510607,0.8734061930783247,2017-12-09 14:28:30
etc_usd,0.06987420474262573,0.07901966454598042,0.09846732215153264,1.1308846352819473,1.2461116193961557,2017-12-09 14:26:41
ltc_usd,0.008771989659147605,0.027380067256468132,0.024644788987947086,3.121306376360767,0.9000996512207297,2017-12-09 14:26:41
eth_usd,0.0498482362243553,0.07053614698555477,0.07678524362974737,1.4150179089203478,1.0885942443875247,2017-12-09 14:26:41
btc_usd,0.028055236275922324,0.03028929432905403,0.03231225008499128,1.0796306982111936,1.066787814003207,2017-12-09 14:26:41
bch_usd,0.04343958540394732,0.06753443135027704,0.0990508306119553,1.5546748598604312,1.4666715722860526,2017-12-09 14:26:41
etc_usd,0.06399194708081679,0.07312338222605708,0.09264452113891286,1.1426966292134852,1.2669616519174018,2017-12-09 14:25:42
ltc_usd,0.009577633169856936,0.023095001969867912,0.022293469548560818,2.4113475177305093,0.9652941176470625,2017-12-09 14:25:41
eth_usd,0.05276251023250378,0.07088440725896472,0.07185184397690914,1.3434616159580888,1.0136480892675033,2017-12-09 14:25:41
btc_usd,0.023852898931715494,0.0271937533911355,0.029378954168986615,1.140060730940251,1.0803567181926212,2017-12-09 14:25:41
bch_usd,0.0435152977922908,0.06778519202101241,0.09897281181230921,1.557732463295271,1.4600948800385356,2017-12-09 14:25:41
etc_usd,0.061151855047454795,0.07312338222605708,0.09422634454989942,1.195767195767196,1.2885939036381502,2017-12-09 14:24:41
ltc_usd,0.013823569389697088,0.03100448552399082,0.027599565040097973,2.2428711897738167,0.8901797457255606,2017-12-09 14:24:41
eth_usd,0.05339768635562692,0.07196727870136277,0.0741719655762405,1.3477602423083082,1.030634573304159,2017-12-09 14:24:41
btc_usd,0.029442064249106892,0.03286889884079991,0.036147640373142664,1.116392470402172,1.0997520953842506,2017-12-09 14:24:41
bch_usd,0.0419592532121813,0.06778519202101241,0.09897210193795702,1.6155004398727837,1.4600844076281017,2017-12-09 14:24:41
ltc_usd,0.014916560911552468,0.031217552408162597,0.024682225675758174,2.0928116469517755,0.7906521739130451,2017-12-09 14:18:28
etc_usd,0.06493320439812345,0.0786146627986104,0.09415851867769787,1.2107004964147796,1.1977220956719823,2017-12-09 14:18:28
bch_usd,0.03468415115623236,0.0607071347997743,0.09234137055837555,1.7502845759817853,1.5210958458661907,2017-12-09 14:18:28
btc_usd,0.028476258687737843,0.03329847033758071,0.035876349702134824,1.1693414750414302,1.0774173509599543,2017-12-09 14:18:28
eth_usd,0.055677441372921965,0.06680826619014613,0.07788397742038744,1.1999162415289704,1.1657835453882042,2017-12-09 14:18:28
ltc_usd,0.0031668123445169893,0.02123983056545442,0.017232569084919103,6.70700636942666,0.8113327002215857,2017-12-09 14:17:28
etc_usd,0.06855055334694327,0.0786146627986104,0.09415851867769787,1.1468129571577834,1.1977220956719823,2017-12-09 14:17:28
bch_usd,0.037845459672870785,0.0607071347997743,0.09235053581500274,1.604079731743666,1.5212468208159626,2017-12-09 14:17:28
btc_usd,0.029589853507598685,0.03321590304749322,0.03567710431741644,1.1225436800139401,1.0740970753197379,2017-12-09 14:17:28
eth_usd,0.05502762804945127,0.06465302046929589,0.07451957656735231,1.1749192680301364,1.152607813624765,2017-12-09 14:17:28
ltc_usd,0.006327409800753969,0.016363758750673307,0.01839660743134086,2.586170212765959,1.1242287124639936,2017-12-09 14:16:28
etc_usd,0.06089469178082196,0.07434360730593603,0.09093179223744285,1.2208553016988855,1.2231285988483682,2017-12-09 14:16:28
bch_usd,0.03667605633802817,0.060151408450704213,0.09111478873239442,1.6400729646697383,1.5147573611192426,2017-12-09 14:16:28
btc_usd,0.03498758888387821,0.037423294650621663,0.041166011761163857,1.0696162794992083,1.1000103584006604,2017-12-09 14:16:28
eth_usd,0.05594269491303128,0.06467554337018555,0.07394361727783916,1.1561034639237597,1.1433010597932765,2017-12-09 14:16:28
ltc_usd,0.005650478505956791,0.016884087740684173,0.016884087740684173,2.9880810488677727,1.0,2017-12-09 14:15:28
etc_usd,0.06519641133788467,0.07645566000643389,0.09193265896986813,1.1726973684210535,1.2024310425432443,2017-12-09 14:15:28
bch_usd,0.03613439459040646,0.06037543142917512,0.0931879974642531,1.6708576998050648,1.5434754710377443,2017-12-09 14:15:28
btc_usd,0.03515566396449055,0.036570555765360835,0.04093292326475284,1.0402464821116568,1.1192863331741867,2017-12-09 14:15:28
eth_usd,0.056624463105930944,0.06536294991670077,0.07633474670454476,1.1543235261131253,1.167859571849596,2017-12-09 14:15:28
